train_ID,train_type,starting_s,starting_s_ID,from_s,from_s_ID,to_s,to_s_ID,from_s_time,to_s_time,travel_time,boarding_passg at departure station,deboarding_passg at departure station,passg_number in the train,deboarding_passg at arrival station,number_passg at the arrival station,from_s_lat,from_s_long,to_s_lat,to_s_long
71,ICE,Hamburg-Altona,8002553,Hamburg-Harburg,8000147,Lüneburg,8000238,06:29:00,06:48:00,0 days 00:19:00.000000000,12,0,97,0,97,53.460779,9.983418,53.246421,10.411518
71,ICE,Hamburg-Altona,8002553,Lüneburg,8000238,Hannover Hbf,8000152,06:48:00,07:38:00,0 days 00:50:00.000000000,23,0,120,6,114,53.246421,10.411518,52.37498400000001,9.738815
71,ICE,Hamburg-Altona,8002553,Hannover Hbf,8000152,Göttingen,8000128,07:41:00,08:15:00,0 days 00:34:00.000000000,74,6,188,3,185,52.37498400000001,9.738815,51.54128,9.915804
71,ICE,Hamburg-Altona,8002553,Göttingen,8000128,Kassel-Wilhelmshöhe,8003200,08:16:00,08:35:00,0 days 00:19:00.000000000,39,3,224,10,214,51.54128,9.915804,51.311076,9.403286
71,ICE,Hamburg-Altona,8002553,Kassel-Wilhelmshöhe,8003200,Frankfurt(Main)Hbf,8000105,08:37:00,10:00:00,0 days 01:23:00.000000000,18,10,232,40,192,51.311076,9.403286,50.106529,8.662162
71,ICE,Hamburg-Altona,8002553,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,10:05:00,10:43:00,0 days 00:38:00.000000000,84,40,276,16,260,50.106529,8.662162,49.4874592,8.4660395
71,ICE,Hamburg-Altona,8002553,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,10:45:00,11:08:00,0 days 00:23:00.000000000,10,16,270,25,245,49.4874592,8.4660395,48.99316500000001,8.400514
71,ICE,Hamburg-Altona,8002553,Karlsruhe Hbf,8000191,Baden-Baden,8000774,11:10:00,11:25:00,0 days 00:15:00.000000000,7,25,252,54,198,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
71,ICE,Hamburg-Altona,8002553,Baden-Baden,8000774,Freiburg(Brsg)Hbf,8000107,11:27:00,12:10:00,0 days 00:43:00.000000000,1,54,199,97,102,48.76564000000001,8.228524200000036,47.997648,7.842164
71,ICE,Hamburg-Altona,8002553,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,12:12:00,12:45:00,0 days 00:33:00.000000000,4,97,106,24,82,47.997648,7.842164,47.567358,7.607066
71,ICE,Hamburg-Altona,8002553,Basel Bad Bf,8000026,Basel SBB,8500010,12:47:00,12:54:00,0 days 00:07:00.000000000,2,24,84,77,7,47.567358,7.607066,47.547589,7.589662
9,EC,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,06:31:00,06:39:00,0 days 00:08:00.000000000,20,0,20,0,20,53.57916,9.8745558,53.560754,9.991047
9,EC,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,06:39:00,06:46:00,0 days 00:07:00.000000000,4,0,24,0,24,53.560754,9.991047,53.558085,10.011979
9,EC,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Hamburg-Harburg,8000147,06:46:00,06:57:00,0 days 00:11:00.000000000,78,0,102,0,102,53.558085,10.011979,53.460779,9.983418
9,EC,Hamburg-Altona,8002553,Hamburg-Harburg,8000147,Bremen Hbf,8000050,06:57:00,07:41:00,0 days 00:44:00.000000000,22,0,124,7,117,53.460779,9.983418,53.08234399999999,8.812895
9,EC,Hamburg-Altona,8002553,Bremen Hbf,8000050,Osnabrück Hbf,8000294,07:44:00,08:35:00,0 days 00:51:00.000000000,69,7,186,3,183,53.08234399999999,8.812895,52.27329,8.059181
9,EC,Hamburg-Altona,8002553,Osnabrück Hbf,8000294,Münster(Westf)Hbf,8000263,08:37:00,09:00:00,0 days 00:23:00.000000000,80,3,263,27,236,52.27329,8.059181,51.956655,7.634636
9,EC,Hamburg-Altona,8002553,Münster(Westf)Hbf,8000263,Dortmund Hbf,8000080,09:03:00,09:33:00,0 days 00:30:00.000000000,59,27,295,18,277,51.956655,7.634636,51.517251,7.459178
9,EC,Hamburg-Altona,8002553,Dortmund Hbf,8000080,Essen Hbf,8000098,09:37:00,09:58:00,0 days 00:21:00.000000000,17,18,294,31,263,51.517251,7.459178,51.45041,7.012874000000001
9,EC,Hamburg-Altona,8002553,Essen Hbf,8000098,Duisburg Hbf,8000086,10:00:00,10:11:00,0 days 00:11:00.000000000,40,31,303,28,275,51.45041,7.012874000000001,51.429554,6.777097
9,EC,Hamburg-Altona,8002553,Duisburg Hbf,8000086,Düsseldorf Hbf,8000085,10:13:00,10:25:00,0 days 00:12:00.000000000,50,28,325,12,313,51.429554,6.777097,51.22022570000001,6.793006300000003
9,EC,Hamburg-Altona,8002553,Düsseldorf Hbf,8000085,Köln Hbf,8000207,10:27:00,10:50:00,0 days 00:23:00.000000000,74,12,387,86,301,51.22022570000001,6.793006300000003,50.94321400000001,6.958602000000001
9,EC,Hamburg-Altona,8002553,Köln Hbf,8000207,Bonn Hbf,8000044,10:53:00,11:12:00,0 days 00:19:00.000000000,146,86,447,8,439,50.94321400000001,6.958602000000001,50.736334,7.096032000000001
9,EC,Hamburg-Altona,8002553,Bonn Hbf,8000044,Koblenz Hbf,8000206,11:14:00,11:46:00,0 days 00:32:00.000000000,53,8,492,24,468,50.736334,7.096032000000001,50.350161,7.589478999999999
9,EC,Hamburg-Altona,8002553,Koblenz Hbf,8000206,Mainz Hbf,8000240,11:48:00,12:38:00,0 days 00:50:00.000000000,39,24,507,27,480,50.350161,7.589478999999999,49.99286170000001,8.2472526
9,EC,Hamburg-Altona,8002553,Mainz Hbf,8000240,Mannheim Hbf,8000244,12:40:00,13:21:00,0 days 00:41:00.000000000,37,27,517,56,461,49.99286170000001,8.2472526,49.4874592,8.4660395
9,EC,Hamburg-Altona,8002553,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,13:23:00,13:47:00,0 days 00:24:00.000000000,21,56,482,97,385,49.4874592,8.4660395,48.99316500000001,8.400514
9,EC,Hamburg-Altona,8002553,Karlsruhe Hbf,8000191,Baden-Baden,8000774,13:49:00,14:05:00,0 days 00:16:00.000000000,7,97,392,30,362,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
9,EC,Hamburg-Altona,8002553,Baden-Baden,8000774,Freiburg(Brsg)Hbf,8000107,14:07:00,14:53:00,0 days 00:46:00.000000000,1,30,363,116,247,48.76564000000001,8.228524200000036,47.997648,7.842164
9,EC,Hamburg-Altona,8002553,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,14:55:00,15:27:00,0 days 00:32:00.000000000,3,116,250,65,185,47.997648,7.842164,47.567358,7.607066
9,EC,Hamburg-Altona,8002553,Basel Bad Bf,8000026,Basel SBB,8500010,15:27:00,15:35:00,0 days 00:08:00.000000000,0,65,185,72,113,47.567358,7.607066,47.547589,7.589662
75,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,10:07:00,10:15:00,0 days 00:08:00.000000000,41,0,41,0,41,53.57916,9.8745558,53.560754,9.991047
75,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,10:15:00,10:24:00,0 days 00:09:00.000000000,32,0,73,0,73,53.560754,9.991047,53.558085,10.011979
75,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Hannover Hbf,8000152,10:24:00,11:38:00,0 days 01:14:00.000000000,177,0,250,36,214,53.558085,10.011979,52.37498400000001,9.738815
75,ICE,Hamburg-Altona,8002553,Hannover Hbf,8000152,Göttingen,8000128,11:41:00,12:15:00,0 days 00:34:00.000000000,43,36,257,15,242,52.37498400000001,9.738815,51.54128,9.915804
75,ICE,Hamburg-Altona,8002553,Göttingen,8000128,Kassel-Wilhelmshöhe,8003200,12:16:00,12:35:00,0 days 00:19:00.000000000,18,15,260,18,242,51.54128,9.915804,51.311076,9.403286
75,ICE,Hamburg-Altona,8002553,Kassel-Wilhelmshöhe,8003200,Frankfurt(Main)Hbf,8000105,12:37:00,14:00:00,0 days 01:23:00.000000000,15,18,257,55,202,51.311076,9.403286,50.106529,8.662162
75,ICE,Hamburg-Altona,8002553,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,14:05:00,14:43:00,0 days 00:38:00.000000000,68,55,270,52,218,50.106529,8.662162,49.4874592,8.4660395
75,ICE,Hamburg-Altona,8002553,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,14:45:00,15:08:00,0 days 00:23:00.000000000,21,52,239,58,181,49.4874592,8.4660395,48.99316500000001,8.400514
75,ICE,Hamburg-Altona,8002553,Karlsruhe Hbf,8000191,Baden-Baden,8000774,15:10:00,15:25:00,0 days 00:15:00.000000000,5,58,186,73,113,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
75,ICE,Hamburg-Altona,8002553,Baden-Baden,8000774,Freiburg(Brsg)Hbf,8000107,15:27:00,16:10:00,0 days 00:43:00.000000000,9,73,122,109,13,48.76564000000001,8.228524200000036,47.997648,7.842164
75,ICE,Hamburg-Altona,8002553,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,16:12:00,16:45:00,0 days 00:33:00.000000000,7,109,20,57,-37,47.997648,7.842164,47.567358,7.607066
75,ICE,Hamburg-Altona,8002553,Basel Bad Bf,8000026,Basel SBB,8500010,16:47:00,16:54:00,0 days 00:07:00.000000000,4,57,-33,100,-133,47.567358,7.607066,47.547589,7.589662
79,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,14:07:00,14:15:00,0 days 00:08:00.000000000,31,0,31,0,31,53.57916,9.8745558,53.560754,9.991047
79,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,14:15:00,14:24:00,0 days 00:09:00.000000000,13,0,44,0,44,53.560754,9.991047,53.558085,10.011979
79,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Hannover Hbf,8000152,14:24:00,15:38:00,0 days 01:14:00.000000000,137,0,181,33,148,53.558085,10.011979,52.37498400000001,9.738815
79,ICE,Hamburg-Altona,8002553,Hannover Hbf,8000152,Göttingen,8000128,15:41:00,16:15:00,0 days 00:34:00.000000000,46,33,194,8,186,52.37498400000001,9.738815,51.54128,9.915804
79,ICE,Hamburg-Altona,8002553,Göttingen,8000128,Kassel-Wilhelmshöhe,8003200,16:16:00,16:35:00,0 days 00:19:00.000000000,19,8,205,21,184,51.54128,9.915804,51.311076,9.403286
79,ICE,Hamburg-Altona,8002553,Kassel-Wilhelmshöhe,8003200,Frankfurt(Main)Hbf,8000105,16:37:00,18:00:00,0 days 01:23:00.000000000,24,21,208,125,83,51.311076,9.403286,50.106529,8.662162
79,ICE,Hamburg-Altona,8002553,Frankfurt(Main)Hbf,8000105,Mannheim Hbf,8000244,18:05:00,18:43:00,0 days 00:38:00.000000000,38,125,121,21,100,50.106529,8.662162,49.4874592,8.4660395
79,ICE,Hamburg-Altona,8002553,Mannheim Hbf,8000244,Karlsruhe Hbf,8000191,18:45:00,19:08:00,0 days 00:23:00.000000000,8,21,108,33,75,49.4874592,8.4660395,48.99316500000001,8.400514
79,ICE,Hamburg-Altona,8002553,Karlsruhe Hbf,8000191,Baden-Baden,8000774,19:10:00,19:25:00,0 days 00:15:00.000000000,3,33,78,35,43,48.99316500000001,8.400514,48.76564000000001,8.228524200000036
79,ICE,Hamburg-Altona,8002553,Baden-Baden,8000774,Freiburg(Brsg)Hbf,8000107,19:27:00,20:10:00,0 days 00:43:00.000000000,1,35,44,58,-14,48.76564000000001,8.228524200000036,47.997648,7.842164
79,ICE,Hamburg-Altona,8002553,Freiburg(Brsg)Hbf,8000107,Basel Bad Bf,8000026,20:12:00,20:45:00,0 days 00:33:00.000000000,2,58,-12,16,-28,47.997648,7.842164,47.567358,7.607066
79,ICE,Hamburg-Altona,8002553,Basel Bad Bf,8000026,Basel SBB,8500010,20:45:00,20:54:00,0 days 00:09:00.000000000,0,16,-28,23,-51,47.567358,7.607066,47.547589,7.589662
1207,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,06:21:00,06:29:00,0 days 00:08:00.000000000,13,0,13,0,13,53.57916,9.8745558,53.560754,9.991047
1207,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,06:29:00,06:36:00,0 days 00:07:00.000000000,6,0,19,0,19,53.560754,9.991047,53.558085,10.011979
1207,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,06:36:00,08:08:00,0 days 01:32:00.000000000,80,0,99,6,93,53.558085,10.011979,52.535188,13.200296
1207,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,08:10:00,08:19:00,0 days 00:09:00.000000000,6,6,99,73,26,52.535188,13.200296,52.525084,13.369402
1207,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,08:28:00,08:33:00,0 days 00:05:00.000000000,120,73,146,4,142,52.525084,13.369402,52.475619,13.365568
1207,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,08:35:00,09:09:00,0 days 00:34:00.000000000,47,4,189,0,189,52.475619,13.365568,51.8739831,12.627965899999936
1207,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,09:09:00,09:24:00,0 days 00:15:00.000000000,1,0,190,6,184,51.8739831,12.627965899999936,51.626533,12.313306
1207,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,09:26:00,09:43:00,0 days 00:17:00.000000000,6,6,190,74,116,51.626533,12.313306,51.34476,12.380221
1207,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,09:48:00,10:24:00,0 days 00:36:00.000000000,104,74,220,6,214,51.34476,12.380221,51.162743,11.796733
1207,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,10:26:00,10:49:00,0 days 00:23:00.000000000,35,6,249,4,245,51.162743,11.796733,50.924955,11.5875
1207,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Lichtenfels,8000228,10:51:00,12:26:00,0 days 01:35:00.000000000,11,4,256,6,250,50.924955,11.5875,50.1432937,11.063038699999998
1207,ICE,Hamburg-Altona,8002553,Lichtenfels,8000228,Bamberg,8000025,12:28:00,12:44:00,0 days 00:16:00.000000000,4,6,254,2,252,50.1432937,11.063038699999998,49.8988135,10.902763600000071
1207,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Erlangen,8001844,12:46:00,13:07:00,0 days 00:21:00.000000000,14,2,266,13,253,49.8988135,10.902763600000071,49.589674,11.011961
1207,ICE,Hamburg-Altona,8002553,Erlangen,8001844,Nürnberg Hbf,8000284,13:09:00,13:24:00,0 days 00:15:00.000000000,16,13,269,30,239,49.589674,11.011961,49.445582,11.082532
1207,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,München Hbf,8000261,13:32:00,14:46:00,0 days 01:14:00.000000000,5,30,244,161,83,49.445582,11.082532,48.144338,11.554824
1509,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,08:19:00,08:28:00,0 days 00:09:00.000000000,14,0,14,0,14,53.57916,9.8745558,53.560754,9.991047
1509,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,08:28:00,08:36:00,0 days 00:08:00.000000000,13,0,27,0,27,53.560754,9.991047,53.558085,10.011979
1509,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,08:36:00,10:08:00,0 days 01:32:00.000000000,52,0,79,5,74,53.558085,10.011979,52.535188,13.200296
1509,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,10:10:00,10:19:00,0 days 00:09:00.000000000,9,5,83,66,17,52.535188,13.200296,52.525084,13.369402
1509,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,10:27:00,10:32:00,0 days 00:05:00.000000000,98,66,115,7,108,52.525084,13.369402,52.475619,13.365568
1509,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,10:34:00,11:07:00,0 days 00:33:00.000000000,17,7,125,1,124,52.475619,13.365568,51.8739831,12.627965899999936
1509,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,11:07:00,11:24:00,0 days 00:17:00.000000000,0,1,124,3,121,51.8739831,12.627965899999936,51.626533,12.313306
1509,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,11:26:00,11:43:00,0 days 00:17:00.000000000,3,3,124,48,76,51.626533,12.313306,51.34476,12.380221
1509,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,11:48:00,12:26:00,0 days 00:38:00.000000000,33,48,109,0,109,51.34476,12.380221,51.162743,11.796733
1509,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,12:26:00,12:49:00,0 days 00:23:00.000000000,15,0,124,3,121,51.162743,11.796733,50.924955,11.5875
1509,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Lichtenfels,8000228,12:51:00,14:26:00,0 days 01:35:00.000000000,10,3,131,3,128,50.924955,11.5875,50.1432937,11.063038699999998
1509,ICE,Hamburg-Altona,8002553,Lichtenfels,8000228,Bamberg,8000025,14:26:00,14:44:00,0 days 00:18:00.000000000,0,3,128,7,121,50.1432937,11.063038699999998,49.8988135,10.902763600000071
1509,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Erlangen,8001844,14:46:00,15:07:00,0 days 00:21:00.000000000,7,7,128,7,121,49.8988135,10.902763600000071,49.589674,11.011961
1509,ICE,Hamburg-Altona,8002553,Erlangen,8001844,Nürnberg Hbf,8000284,15:09:00,15:25:00,0 days 00:16:00.000000000,16,7,137,21,116,49.589674,11.011961,49.445582,11.082532
1509,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,Ingolstadt Hbf,8000183,15:28:00,15:59:00,0 days 00:31:00.000000000,26,21,142,23,119,49.445582,11.082532,48.744398,11.43679
1509,ICE,Hamburg-Altona,8002553,Ingolstadt Hbf,8000183,München Hbf,8000261,16:01:00,16:38:00,0 days 00:37:00.000000000,2,23,121,112,9,48.744398,11.43679,48.144338,11.554824
1609,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,09:21:00,09:29:00,0 days 00:08:00.000000000,9,0,9,0,9,53.57916,9.8745558,53.560754,9.991047
1609,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,09:29:00,09:38:00,0 days 00:09:00.000000000,8,0,17,0,17,53.560754,9.991047,53.558085,10.011979
1609,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,09:38:00,11:10:00,0 days 01:32:00.000000000,67,0,84,1,83,53.558085,10.011979,52.535188,13.200296
1609,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,11:12:00,11:21:00,0 days 00:09:00.000000000,2,1,85,61,24,52.535188,13.200296,52.525084,13.369402
1609,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,11:30:00,11:35:00,0 days 00:05:00.000000000,115,61,139,9,130,52.525084,13.369402,52.475619,13.365568
1609,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,11:37:00,12:10:00,0 days 00:33:00.000000000,27,9,157,2,155,52.475619,13.365568,51.8739831,12.627965899999936
1609,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Leipzig Hbf,8010205,12:12:00,12:43:00,0 days 00:31:00.000000000,1,2,156,75,81,51.8739831,12.627965899999936,51.34476,12.380221
1609,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,12:48:00,13:26:00,0 days 00:38:00.000000000,46,75,127,0,127,51.34476,12.380221,51.162743,11.796733
1609,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,13:26:00,13:49:00,0 days 00:23:00.000000000,25,0,152,13,139,51.162743,11.796733,50.924955,11.5875
1609,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Saalfeld(Saale),8010309,13:51:00,14:22:00,0 days 00:31:00.000000000,16,13,155,8,147,50.924955,11.5875,50.649274,11.36615
1609,ICE,Hamburg-Altona,8002553,Saalfeld(Saale),8010309,Bamberg,8000025,14:24:00,15:46:00,0 days 01:22:00.000000000,5,8,152,16,136,50.649274,11.36615,49.8988135,10.902763600000071
1609,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Nürnberg Hbf,8000284,15:48:00,16:23:00,0 days 00:35:00.000000000,14,16,150,67,83,49.8988135,10.902763600000071,49.445582,11.082532
1609,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,Donauwörth,8000078,16:29:00,17:23:00,0 days 00:54:00.000000000,6,67,89,15,74,49.445582,11.082532,48.718583,10.777804
1609,ICE,Hamburg-Altona,8002553,Donauwörth,8000078,Augsburg Hbf,8000013,17:23:00,17:44:00,0 days 00:21:00.000000000,0,15,74,37,37,48.718583,10.777804,48.365764,10.886461
1609,ICE,Hamburg-Altona,8002553,Augsburg Hbf,8000013,München Hbf,8000261,17:44:00,18:15:00,0 days 00:31:00.000000000,0,37,37,20,17,48.365764,10.886461,48.144338,11.554824
1511,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,10:20:00,10:28:00,0 days 00:08:00.000000000,21,0,21,0,21,53.57916,9.8745558,53.560754,9.991047
1511,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,10:28:00,10:36:00,0 days 00:08:00.000000000,8,0,29,0,29,53.560754,9.991047,53.558085,10.011979
1511,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,10:36:00,12:08:00,0 days 01:32:00.000000000,118,0,147,3,144,53.558085,10.011979,52.535188,13.200296
1511,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,12:10:00,12:19:00,0 days 00:09:00.000000000,3,3,147,106,41,52.535188,13.200296,52.525084,13.369402
1511,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,12:27:00,12:32:00,0 days 00:05:00.000000000,94,106,135,16,119,52.525084,13.369402,52.475619,13.365568
1511,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,12:34:00,13:09:00,0 days 00:35:00.000000000,26,16,145,0,145,52.475619,13.365568,51.8739831,12.627965899999936
1511,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,13:09:00,13:24:00,0 days 00:15:00.000000000,1,0,146,9,137,51.8739831,12.627965899999936,51.626533,12.313306
1511,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,13:26:00,13:43:00,0 days 00:17:00.000000000,1,9,138,59,79,51.626533,12.313306,51.34476,12.380221
1511,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,13:48:00,14:24:00,0 days 00:36:00.000000000,40,59,119,4,115,51.34476,12.380221,51.162743,11.796733
1511,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,14:26:00,14:49:00,0 days 00:23:00.000000000,5,4,120,13,107,51.162743,11.796733,50.924955,11.5875
1511,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Lichtenfels,8000228,14:51:00,16:26:00,0 days 01:35:00.000000000,10,13,117,10,107,50.924955,11.5875,50.1432937,11.063038699999998
1511,ICE,Hamburg-Altona,8002553,Lichtenfels,8000228,Bamberg,8000025,16:28:00,16:44:00,0 days 00:16:00.000000000,4,10,111,4,107,50.1432937,11.063038699999998,49.8988135,10.902763600000071
1511,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Erlangen,8001844,16:46:00,17:07:00,0 days 00:21:00.000000000,9,4,116,13,103,49.8988135,10.902763600000071,49.589674,11.011961
1511,ICE,Hamburg-Altona,8002553,Erlangen,8001844,Nürnberg Hbf,8000284,17:09:00,17:24:00,0 days 00:15:00.000000000,18,13,121,35,86,49.589674,11.011961,49.445582,11.082532
1511,ICE,Hamburg-Altona,8002553,Nürnberg Hbf,8000284,München Hbf,8000261,17:28:00,18:38:00,0 days 01:10:00.000000000,15,35,101,103,-2,49.445582,11.082532,48.144338,11.554824
1515,ICE,Hamburg-Altona,8002553,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,14:20:00,14:28:00,0 days 00:08:00.000000000,36,0,36,0,36,53.57916,9.8745558,53.560754,9.991047
1515,ICE,Hamburg-Altona,8002553,Hamburg Dammtor,8002548,Hamburg Hbf,8002549,14:28:00,14:36:00,0 days 00:08:00.000000000,22,0,58,0,58,53.560754,9.991047,53.558085,10.011979
1515,ICE,Hamburg-Altona,8002553,Hamburg Hbf,8002549,Berlin-Spandau,8010404,14:36:00,16:08:00,0 days 01:32:00.000000000,145,0,203,20,183,53.558085,10.011979,52.535188,13.200296
1515,ICE,Hamburg-Altona,8002553,Berlin-Spandau,8010404,Berlin Hbf (tief),8098160,16:10:00,16:19:00,0 days 00:09:00.000000000,4,20,187,139,48,52.535188,13.200296,52.525084,13.369402
1515,ICE,Hamburg-Altona,8002553,Berlin Hbf (tief),8098160,Berlin Südkreuz,8011113,16:28:00,16:33:00,0 days 00:05:00.000000000,170,139,218,42,176,52.525084,13.369402,52.475619,13.365568
1515,ICE,Hamburg-Altona,8002553,Berlin Südkreuz,8011113,Lutherst Wittenberg,8010222,16:35:00,17:07:00,0 days 00:32:00.000000000,28,42,204,5,199,52.475619,13.365568,51.8739831,12.627965899999936
1515,ICE,Hamburg-Altona,8002553,Lutherst Wittenberg,8010222,Bitterfeld,8010050,17:09:00,17:24:00,0 days 00:15:00.000000000,2,5,201,10,191,51.8739831,12.627965899999936,51.626533,12.313306
1515,ICE,Hamburg-Altona,8002553,Bitterfeld,8010050,Leipzig Hbf,8010205,17:26:00,17:43:00,0 days 00:17:00.000000000,1,10,192,91,101,51.626533,12.313306,51.34476,12.380221
1515,ICE,Hamburg-Altona,8002553,Leipzig Hbf,8010205,Naumburg(Saale)Hbf,8010240,17:48:00,18:24:00,0 days 00:36:00.000000000,27,91,128,16,112,51.34476,12.380221,51.162743,11.796733
1515,ICE,Hamburg-Altona,8002553,Naumburg(Saale)Hbf,8010240,Jena Paradies,8011956,18:26:00,18:49:00,0 days 00:23:00.000000000,10,16,122,10,112,51.162743,11.796733,50.924955,11.5875
1515,ICE,Hamburg-Altona,8002553,Jena Paradies,8011956,Lichtenfels,8000228,18:51:00,20:26:00,0 days 01:35:00.000000000,6,10,118,12,106,50.924955,11.5875,50.1432937,11.063038699999998
1515,ICE,Hamburg-Altona,8002553,Lichtenfels,8000228,Bamberg,8000025,20:26:00,20:44:00,0 days 00:18:00.000000000,0,12,106,17,89,50.1432937,11.063038699999998,49.8988135,10.902763600000071
1515,ICE,Hamburg-Altona,8002553,Bamberg,8000025,Erlangen,8001844,20:46:00,21:07:00,0 days 00:21:00.000000000,7,17,96,28,68,49.8988135,10.902763600000071,49.589674,11.011961
